source_id,translation_id_1,translation_id_2,translation_1,translation_2,human_score_1,human_score_2,model_preference_score,model_agrees
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",21,20," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona."," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona.",3,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",22,20," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona."," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona.",3,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",25,20," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona."," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona.",3,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,20," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona.",2,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,20," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona.",2,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,20," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona.",2,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",20,29," Deres termiske adfærd er ikke så stabil som dybe huler på jorden, som ofte har en nogenlunde konstant temperatur, men det er i overensstemmelse med at disse er dybe huller i jorden, sagde Glen Cushing fra den amerikanske Geologiske Undersøgelses (USGS) Astrogeologi Team og fra Northern Arizona University med base i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",4,5,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",21,23," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona."," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden.",3,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",21,24," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona."," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona.",3,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,21," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona.",2,3,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,21," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona.",2,3,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,21," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona.",2,3,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",21,29," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",3,5,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",21,30," Deres termiske adfærd er ikke så fast som på Jordens store huler (cave), som ofte har en forholdsvis konstant temperatur, men det stemmer overens med, at der er tale om dybgrave i jorden,"" sagde Glen Cushing, fra USGS' Astrogeologi-gruppe, og fra Northern Arizona Universitet i Flagstaff, Arizona."," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona.",3,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",22,23," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona."," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden.",3,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",22,24," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona."," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona.",3,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,22," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona.",2,3,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,22," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona.",2,3,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,22," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona.",2,3,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",22,29," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",3,5,0.0,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",22,30," Deres termiske adfærd er ikke så stabil som de store huler på Jorden, som ofte opretholder en næsten konstant temperatur, men det er konsekvent med, at disse er dybe huller i jorden,"" sagde Glen Cushing fra USGS Astrogeologi Team og fra Northern Arizona University, som ligger i Flagstaff, Arizona."," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona.",3,4,0.0,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",25,23," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona."," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden.",3,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,23," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden.",2,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,23," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden.",2,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,23," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden.",2,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",23,29," Deres termiske adfærd (temperaturudvikling) er ikke så konstant som i store huler på Jorden, som ofte opretholder en rimelig konstant temperatur, men den er i overensstemmelse med, at disse er dybe huller i jorden."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",4,5,0.0,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",25,24," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona."," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona.",3,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,24," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona.",2,4,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,24," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona.",2,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,24," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona.",2,4,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",24,29," Temperaturen svinger ikke lige så meget i dem som i store huler på Jorden, men den er i tråd med det, at de har været dybe gruber i jorden,” fortalte Glen Cushing fra USGS Astrogeology Team og Northern Arizona University, som har base i Flagstaff, Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",4,5,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",26,25," Den termiske adfærd er ikke så stabil som hulerne på Jorden, som ofte fastholder en næsten konstant temperatur, men det er i overensstemmelse med disse dybhuller i jorden,« siger Glen Cushing fra USGS Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona.",2,3,0.0,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",27,25," Den termiske adfærd er ikke så stabil som store huler på Jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i tråd med dem er dybe huller i jorden,"" sagde Glen Cushing fra de Forenede USA Geologiske Survey (USGS) Astrogeologi Team og på Northern Arizona University beliggende i Flagstaff, Arizona."," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona.",2,3,0.5,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",28,25," Deres termiske adfærd er ikke så stabil som store huler på Jorden, som ofte holder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse at være dybe huller i jorden,"" siger Glen Cushing fra USAs Geologiske Undersøgelse (USGS) Astrogeologi Hold og fra Northern Arizona Universitet ligger i Flagstaf, Arizona."," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona.",2,3,0.0,False
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",25,29," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona."," Deres termiske opførsel er ikke så konstant som dybe, store huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men de stemmer overens med, at dette er dybe, huler i jorden, sagde Glen Cushing fra USGS’s Astrogeology Team og fra Northern Arizona University i Flagstaff, Arizona.",3,5,1.0,True
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",25,30," Deres termiske adfærd er ikke så konstant som de store huler på jorden, der ofte opretholder en forholdsvis konstant temperatur, men det er i overensstemmelse med disse er dybe huler i jorden, ""sagde Glen Cushing af den amerikanske Geological Survey (USGS) starfelt team og North Arizona University, der ligger i Flagstaff , Arizona."," Deres termiske opførsel er ikke så stabil som større huler på Jorden, som ofte opretholder en forholdsvis konstant temperatur, men er i overensstemmelse med disse er dybe huller i jorden, ""sagde Glen Cushing fra United States Geological Survey (USGS) Astrogeology Team og fra Northern Arizona University beliggende i Flagstaff, Arizona.",3,4,1.0,True
